"","ensembl","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","Gene.stable.ID.version","Chromosome.scaffold.name","Gene.start..bp.","Gene.description","Gene.end..bp.","Strand","Transcript.count","Gene.type","Gene.name"
ENSG00000182504	ENSG00000182504.11	3	101724593	centrosomal protein 97 [Source:HGNC Symbol;Acc:HGNC:26244]	101770562	1	6	protein_coding	CEP97
ENSG00000100320	ENSG00000100320.23	22	35738736	RNA binding fox-1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:9906]	36028824	-1	14	protein_coding	RBFOX2
ENSG00000075826	ENSG00000075826.17	10	100486646	SEC31 homolog B, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:23197]	100519864	-1	13	protein_coding	SEC31B
ENSG00000184156	ENSG00000184156.17	8	132120859	potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]	132481095	-1	8	protein_coding	KCNQ3
ENSG00000280011	ENSG00000280011.1	22	44210442	novel transcript, antisense to PARVG	44229512	-1	1	lncRNA	AL031595.2
ENSG00000279933	ENSG00000279933.1	22	44183031	TEC	44187739	-1	1	TEC	AL031595.1
ENSG00000224059	ENSG00000224059.1	7	85027828	heat shock protein family A (Hsp70) member 8 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:44931]	85029692	1	1	processed_pseudogene	HSPA8P16
ENSG00000153993	ENSG00000153993.13	7	84995553	semaphorin 3D [Source:HGNC Symbol;Acc:HGNC:10726]	85186855	-1	4	protein_coding	SEMA3D
ENSG00000138115	ENSG00000138115.14	10	95036772	cytochrome P450 family 2 subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:2622]	95069497	-1	13	protein_coding	CYP2C8
ENSG00000217770	ENSG00000217770.1	6	112365704	fem-1 homolog A pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39831]	112367444	-1	1	processed_pseudogene	FEM1AP3
ENSG00000286914	ENSG00000286914.1	6	112392363	novel transcript	112396364	-1	1	lncRNA	AL365214.4
ENSG00000288028	ENSG00000288028.1	14	94599460	novel transcript	94607839	1	1	lncRNA	AL049839.3
ENSG00000273259	ENSG00000273259.3	14	94592058	novel protein	94624646	1	1	protein_coding	AL049839.2
ENSG00000232299	ENSG00000232299.1	6	112476538	novel transcript	112481636	-1	1	lncRNA	AL357514.1
ENSG00000225580	ENSG00000225580.2	6	112616703	proliferation-associated 2G4, 38kD (PA2G4) pseudogene	112617880	-1	1	processed_pseudogene	AL358942.1
ENSG00000271498	ENSG00000271498.1	6	112825939	family with sequence similarity 98, member B (FAM98B) pseudogene	112826470	1	1	processed_pseudogene	AL360085.1
ENSG00000282370	ENSG00000282370.1	CHR_HSCHR17_7_CTG4	36225618	novel transcript	36227179	-1	1	lncRNA	AC233699.5
ENSG00000281967	ENSG00000281967.1	CHR_HSCHR17_7_CTG4	36234819	ribosomal protein S6 kinase, 70kDa, polypeptide 1 (RPS6KB1) pseudogene	36234926	-1	1	unprocessed_pseudogene	AC233699.2
ENSG00000287728	ENSG00000287728.1	6	112988311	novel transcript	113140870	1	2	lncRNA	AL360015.1
ENSG00000281992	ENSG00000281992.1	CHR_HSCHR17_7_CTG4	36242073	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide (YWHAE) pseudogene	36242178	1	1	processed_pseudogene	AC233699.3
ENSG00000218490	ENSG00000218490.1	6	113010937	FCF1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:44622]	113011415	1	1	processed_pseudogene	FCF1P10
ENSG00000216904	ENSG00000216904.2	6	113222166	suppressor of cytokine signaling 5 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44601]	113224072	1	1	processed_pseudogene	SOCS5P5
ENSG00000257017	ENSG00000257017.8	16	72054592	haptoglobin [Source:HGNC Symbol;Acc:HGNC:5141]	72061055	1	18	protein_coding	HP
ENSG00000223811	ENSG00000223811.1	6	113357003	novel transcript	113367944	-1	1	lncRNA	AL589684.1
ENSG00000230614	ENSG00000230614.3	7	85381118	dynein light chain LC8-type 1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:49658]	85381375	-1	1	processed_pseudogene	DYNLL1P7
ENSG00000159335	ENSG00000159335.16	12	6765516	parathymosin [Source:HGNC Symbol;Acc:HGNC:9629]	6770952	1	7	protein_coding	PTMS
ENSG00000232316	ENSG00000232316.2	6	113428540	long intergenic non-protein coding RNA 2518 [Source:HGNC Symbol;Acc:HGNC:53509]	113433555	-1	3	lncRNA	LINC02518
ENSG00000225128	ENSG00000225128.1	7	85421122	long intergenic non-protein coding RNA 972 [Source:HGNC Symbol;Acc:HGNC:48826]	85489293	1	2	lncRNA	LINC00972
ENSG00000244131	ENSG00000244131.2	12	8742428	ribosomal protein SA pseudogene 51 [Source:HGNC Symbol;Acc:HGNC:36224]	8743072	1	1	processed_pseudogene	RPSAP51
ENSG00000003056	ENSG00000003056.8	12	8940361	mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]	8949761	-1	13	protein_coding	M6PR
ENSG00000248724	ENSG00000248724.6	3	132721750	NPHP3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:24129]	132874223	1	2	lncRNA	NPHP3-AS1
ENSG00000236347	ENSG00000236347.1	6	113531118	novel transcript	113543793	1	1	lncRNA	AL513123.1
ENSG00000227785	ENSG00000227785.1	7	85636013	leukemia NUP98 fusion partner 1 (LNP1) pseudogene	85636344	-1	1	processed_pseudogene	AC092013.1
ENSG00000251614	ENSG00000251614.1	3	132645831	heat shock protein family A (Hsp70) member pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:44935]	132650383	1	1	processed_pseudogene	HSPA8P19
ENSG00000081307	ENSG00000081307.12	3	132654446	ubiquitin like modifier activating enzyme 5 [Source:HGNC Symbol;Acc:HGNC:23230]	132678097	1	14	protein_coding	UBA5
ENSG00000277335	ENSG00000277335.4	CHR_HSCHR19_4_CTG3_1	54505847	leukocyte associated immunoglobulin like receptor 2 [Source:HGNC Symbol;Acc:HGNC:6478]	54518644	1	4	protein_coding	LAIR2
ENSG00000282087	ENSG00000282087.2	CHR_HSCHR17_7_CTG4	36428990	TBC1 domain family member 3F [Source:HGNC Symbol;Acc:HGNC:18257]	36439938	-1	1	protein_coding	TBC1D3F
ENSG00000273993	ENSG00000273993.4	CHR_HSCHR6_1_CTG8	127968779	protein tyrosine phosphatase receptor type K [Source:HGNC Symbol;Acc:HGNC:9674]	128524810	-1	22	protein_coding	PTPRK
ENSG00000249790	ENSG00000249790.3	12	8788253	novel transcript	8795789	1	5	lncRNA	AC092490.1
ENSG00000277974	ENSG00000277974.5	CHR_HSCHR17_7_CTG4	36377903	TBC1 domain family member 3H [Source:HGNC Symbol;Acc:HGNC:30708]	36388795	-1	1	protein_coding	TBC1D3H
ENSG00000250156	ENSG00000250156.3	5	88408982	long intergenic non-protein coding RNA 2060 [Source:HGNC Symbol;Acc:HGNC:52904]	88439090	-1	2	lncRNA	LINC02060
ENSG00000166532	ENSG00000166532.16	12	8681600	ribosomal modification protein rimK like family member B [Source:HGNC Symbol;Acc:HGNC:29228]	8783095	1	13	protein_coding	RIMKLB
ENSG00000164180	ENSG00000164180.13	5	88189633	transmembrane protein 161B [Source:HGNC Symbol;Acc:HGNC:28483]	88269476	-1	15	protein_coding	TMEM161B
ENSG00000140932	ENSG00000140932.10	16	66579448	CKLF like MARVEL transmembrane domain containing 2 [Source:HGNC Symbol;Acc:HGNC:19173]	66588275	1	4	protein_coding	CMTM2
ENSG00000144815	ENSG00000144815.16	3	101779202	neurexophilin and PC-esterase domain family member 3 [Source:HGNC Symbol;Acc:HGNC:28238]	101828231	1	7	protein_coding	NXPE3
ENSG00000282144	ENSG00000282144.2	CHR_HSCHR17_7_CTG4	36254011	TBC1 domain family member 3I [Source:HGNC Symbol;Acc:HGNC:32709]	36264925	-1	3	protein_coding	TBC1D3I
ENSG00000260650	ENSG00000260650.1	16	66579983	novel transcript	66580716	-1	1	lncRNA	AC010542.1
ENSG00000237406	ENSG00000237406.1	22	35897270	NADH:ubiquinone oxidoreductase subunit A9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19252]	35898404	-1	1	processed_pseudogene	NDUFA9P1
ENSG00000279652	ENSG00000279652.1	22	35992321	novel transcript	36000469	1	1	lncRNA	Z82217.1
ENSG00000244513	ENSG00000244513.7	3	69013941	novel transcript	69056622	1	13	lncRNA	AC109587.1
ENSG00000282022	ENSG00000282022.1	12	8858143	novel transcript, antisense to PHC1 and A2ML1	8915276	-1	1	lncRNA	AC006581.2
ENSG00000287514	ENSG00000287514.1	9	36764896	novel transcript	36830456	1	5	lncRNA	AL450267.2
ENSG00000129048	ENSG00000129048.6	3	132597237	atypical chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:1611]	132618967	1	2	protein_coding	ACKR4
ENSG00000166535	ENSG00000166535.20	12	8822621	alpha-2-macroglobulin like 1 [Source:HGNC Symbol;Acc:HGNC:23336]	8887001	1	9	protein_coding	A2ML1
ENSG00000240303	ENSG00000240303.8	3	132558138	acyl-CoA dehydrogenase family member 11 [Source:HGNC Symbol;Acc:HGNC:30211]	132660082	-1	10	protein_coding	ACAD11
ENSG00000166136	ENSG00000166136.16	10	100523740	NADH:ubiquinone oxidoreductase subunit B8 [Source:HGNC Symbol;Acc:HGNC:7703]	100530000	-1	9	protein_coding	NDUFB8
ENSG00000249474	ENSG00000249474.1	3	101823793	novel transcript	101824998	-1	1	lncRNA	AC020651.1
ENSG00000274968	ENSG00000274968.1	CHR_HSCHR19_4_CTG3_1	54529653	pseudogene similar to part of killer cell immunoglobulin-like receptor proteins	54529961	1	1	unprocessed_pseudogene	AC008746.2
ENSG00000144802	ENSG00000144802.11	3	101827991	NFKB inhibitor zeta [Source:HGNC Symbol;Acc:HGNC:29805]	101861022	1	11	protein_coding	NFKBIZ
ENSG00000144747	ENSG00000144747.17	3	69019827	TATA element modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:11870]	69052339	-1	7	protein_coding	TMF1
ENSG00000269968	ENSG00000269968.1	12	6537794	novel transcript, antisense to GAPDH	6538370	-1	1	lncRNA	AC006064.4
ENSG00000111640	ENSG00000111640.15	12	6534512	glyceraldehyde-3-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4141]	6538374	1	11	protein_coding	GAPDH
ENSG00000213600	ENSG00000213600.3	3	50239618	novel transcript, sense intronic to GNAI2	50239984	1	1	lncRNA	U73169.1
ENSG00000197253	ENSG00000197253.13	16	1227272	tryptase beta 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14120]	1230184	-1	3	protein_coding	TPSB2
ENSG00000234715	ENSG00000234715.2	7	103445207	novel transcript, antisense to RELN and SLC26A5	103514007	1	2	lncRNA	AC005064.1
ENSG00000282411	ENSG00000282411.1	CHR_HSCHR17_7_CTG4	36274563	aminopeptidase puromycin sensitive (NPEPPS) pseudogene	36320919	1	1	unprocessed_pseudogene	AC233699.6
ENSG00000177791	ENSG00000177791.11	10	73631654	myozenin 1 [Source:HGNC Symbol;Acc:HGNC:13752]	73641757	-1	1	protein_coding	MYOZ1
ENSG00000187522	ENSG00000187522.16	10	14838306	heat shock protein family A (Hsp70) member 14 [Source:HGNC Symbol;Acc:HGNC:29526]	14871741	1	3	protein_coding	HSPA14
ENSG00000171159	ENSG00000171159.5	9	128160265	chromosome 9 open reading frame 16 [Source:HGNC Symbol;Acc:HGNC:17823]	128163924	1	4	protein_coding	C9orf16
ENSG00000275760	ENSG00000275760.4	CHR_HSCHR17_7_CTG4	36324256	TBC1 domain family member 3G [Source:HGNC Symbol;Acc:HGNC:29860]	36335131	1	1	protein_coding	TBC1D3G
ENSG00000174151	ENSG00000174151.14	1	109494052	cytochrome b561 family member D1 [Source:HGNC Symbol;Acc:HGNC:26804]	109502932	1	9	protein_coding	CYB561D1
ENSG00000166135	ENSG00000166135.14	10	100529072	hypoxia inducible factor 1 subunit alpha inhibitor [Source:HGNC Symbol;Acc:HGNC:17113]	100559998	1	5	protein_coding	HIF1AN
ENSG00000161542	ENSG00000161542.16	17	76309486	phosphoribosyl pyrophosphate synthetase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9466]	76384521	-1	12	protein_coding	PRPSAP1
ENSG00000148337	ENSG00000148337.21	9	128161251	CDKN1A interacting zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:16744]	128204383	-1	29	protein_coding	CIZ1
ENSG00000116176	ENSG00000116176.6	16	1221651	tryptase gamma 1 [Source:HGNC Symbol;Acc:HGNC:14134]	1225257	-1	2	protein_coding	TPSG1
ENSG00000260403	ENSG00000260403.1	16	1156976	novel transcript, antisense to CACNA1H	1157974	-1	1	lncRNA	AC120498.3
ENSG00000277010	ENSG00000277010.1	16	1223639	novel transcript, antisense to TPSG1	1224143	1	1	lncRNA	AC120498.10
ENSG00000261294	ENSG00000261294.1	16	1206560	novel transcript, antisense to CACNA1H	1207124	-1	1	lncRNA	AC120498.6
ENSG00000144744	ENSG00000144744.17	3	69054730	ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol;Acc:HGNC:12470]	69080408	-1	13	protein_coding	UBA3
ENSG00000231829	ENSG00000231829.3	10	95109136	novel transcript	95168425	-1	2	lncRNA	AL157834.1
ENSG00000274691	ENSG00000274691.1	10	95173085	nuclear pore complex interacting protein family, member B3 (NPIPB3) pseudogene	95173187	-1	1	unprocessed_pseudogene	AL157834.3
ENSG00000225533	ENSG00000225533.1	10	95183653	pro-apoptotic WT1 regulator pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45201]	95184217	1	1	processed_pseudogene	PAWRP1
ENSG00000196557	ENSG00000196557.13	16	1153106	calcium voltage-gated channel subunit alpha1 H [Source:HGNC Symbol;Acc:HGNC:1395]	1221771	1	12	protein_coding	CACNA1H
ENSG00000274810	ENSG00000274810.4	3	132558142	NPHP3-ACAD11 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:48351]	132722459	-1	2	protein_coding	NPHP3-ACAD11
ENSG00000173124	ENSG00000173124.14	10	95194200	acyl-CoA synthetase medium chain family member 6 [Source:HGNC Symbol;Acc:HGNC:31665]	95228928	1	4	protein_coding	ACSM6
ENSG00000284024	ENSG00000284024.2	10	14838160	heat shock protein family A (Hsp70) member 14 [Source:HGNC Symbol;Acc:HGNC:29526]	14847018	1	4	protein_coding	HSPA14
ENSG00000251059	ENSG00000251059.6	4	81164922	novel transcript	81193395	1	3	lncRNA	AC139722.1
ENSG00000113971	ENSG00000113971.20	3	132680609	nephrocystin 3 [Source:HGNC Symbol;Acc:HGNC:7907]	132722414	-1	11	protein_coding	NPHP3
ENSG00000283426	ENSG00000283426.1	3	195701618	somatomedin B domain containing 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:53806]	195711643	1	1	transcribed_unitary_pseudogene	SMBD1P
ENSG00000215837	ENSG00000215837.7	3	195658096	succinate dehydrogenase complex flavoprotein subunit A pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:27408]	195685904	1	1	transcribed_unprocessed_pseudogene	SDHAP2
ENSG00000138669	ENSG00000138669.9	4	81087370	protein kinase cGMP-dependent 2 [Source:HGNC Symbol;Acc:HGNC:9416]	81215117	-1	7	protein_coding	PRKG2
ENSG00000176945	ENSG00000176945.17	3	195720884	mucin 20, cell surface associated [Source:HGNC Symbol;Acc:HGNC:23282]	195741123	1	8	protein_coding	MUC20
ENSG00000234026	ENSG00000234026.1	10	95228243	novel transcript, antisense to C10orf129	95231144	-1	1	lncRNA	AL157834.2
ENSG00000242338	ENSG00000242338.6	10	73715843	BMS1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:23652]	73730469	-1	2	transcribed_unprocessed_pseudogene	BMS1P4
ENSG00000143190	ENSG00000143190.23	1	167220876	POU class 2 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9212]	167427345	1	17	protein_coding	POU2F1
ENSG00000242288	ENSG00000242288.9	10	73674295	novel transcript	73730466	-1	1	lncRNA	AC022400.3
ENSG00000185267	ENSG00000185267.10	10	14819245	cerebral dopamine neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:24913]	14838575	-1	5	protein_coding	CDNF
ENSG00000176170	ENSG00000176170.13	17	76376584	sphingosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11240]	76387860	1	10	protein_coding	SPHK1
ENSG00000172650	ENSG00000172650.13	10	73674285	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5 [Source:HGNC Symbol;Acc:HGNC:23467]	73698159	-1	4	protein_coding	AGAP5
ENSG00000165802	ENSG00000165802.22	9	137447573	NMDA receptor synaptonuclear signaling and neuronal migration factor [Source:HGNC Symbol;Acc:HGNC:29843]	137459334	-1	10	protein_coding	NSMF
ENSG00000242086	ENSG00000242086.8	3	195658062	MUC20 overlapping transcript [Source:HGNC Symbol;Acc:HGNC:53807]	195739964	1	142	lncRNA	MUC20-OT1
ENSG00000271904	ENSG00000271904.1	5	88433892	novel transcript	88498697	-1	1	lncRNA	AC091826.2
ENSG00000258702	ENSG00000258702.3	14	96592399	novel transcript	96605974	1	21	lncRNA	AL137786.1
ENSG00000250306	ENSG00000250306.1	5	88382948	60S ribosomal protein L10 (RPL10) pseudogene	88383260	1	1	processed_pseudogene	AC091826.1
ENSG00000240083	ENSG00000240083.2	5	88381957	ribosomal protein S3a pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:36573]	88382725	1	1	processed_pseudogene	RPS3AP22
ENSG00000265836	ENSG00000265836.1	18	76751305	cyclin D3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:50852]	76751841	1	1	processed_pseudogene	CCND3P2
ENSG00000228130	ENSG00000228130.3	CHR_HSCHR6_MHC_MANN_CTG1	29635589	SUMO2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13985]	29635872	-1	1	processed_pseudogene	SUMO2P1
ENSG00000227307	ENSG00000227307.1	10	120925547	novel transcript	120980700	-1	1	lncRNA	AC010998.1
ENSG00000265626	ENSG00000265626.1	18	76759685	ribosomal protein S3 (RPS3) pseudogene	76759866	-1	1	processed_pseudogene	AC139085.1
ENSG00000278484	ENSG00000278484.1	10	120984966	novel transcript	120985596	-1	1	lncRNA	AC010998.3
ENSG00000236762	ENSG00000236762.1	10	121133090	ribosomal protein L19 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36596]	121133723	-1	1	processed_pseudogene	RPL19P16
ENSG00000264278	ENSG00000264278.1	18	76794732	ZNF236 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53779]	76822295	-1	1	lncRNA	ZNF236-DT
ENSG00000278107	ENSG00000278107.1	18	76805151	novel transcript	76805736	-1	1	lncRNA	AC027575.2
ENSG00000227143	ENSG00000227143.1	10	121178700	long intergenic non-protein coding RNA 1153 [Source:HGNC Symbol;Acc:HGNC:49495]	121185966	1	1	lncRNA	LINC01153
ENSG00000272140	ENSG00000272140.2	10	73703735	novel transcript	73713581	-1	2	lncRNA	AC022400.6
ENSG00000271816	ENSG00000271816.1	10	73699151	novel transcript	73730487	-1	1	lncRNA	AC022400.5
ENSG00000275918	ENSG00000275918.4	CHR_HSCHR19_4_CTG3_1	54540656	killer cell immunoglobulin like receptor, three Ig domains X1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:25043]	54553413	1	8	protein_coding	KIR3DX1
ENSG00000139324	ENSG00000139324.12	12	88142296	transmembrane and tetratricopeptide repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:26899]	88199887	1	4	protein_coding	TMTC3
ENSG00000271848	ENSG00000271848.2	10	73653980	novel transcript, antisense to SYNPO2L and AGAP5	73675450	1	4	lncRNA	AC073389.2
ENSG00000267518	ENSG00000267518.1	17	76345761	high mobility group nucleosomal binding domain 2 (HMGN2) pseudogene	76346081	1	1	processed_pseudogene	AC090699.1
ENSG00000166317	ENSG00000166317.12	10	73644881	synaptopodin 2 like [Source:HGNC Symbol;Acc:HGNC:23532]	73663803	-1	3	protein_coding	SYNPO2L
ENSG00000256661	ENSG00000256661.1	12	8776219	A2ML1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41022]	8830947	-1	1	lncRNA	A2ML1-AS1
ENSG00000251533	ENSG00000251533.2	14	103187221	long intergenic non-protein coding RNA 605 [Source:HGNC Symbol;Acc:HGNC:43928]	103189028	-1	1	lncRNA	LINC00605
ENSG00000270705	ENSG00000270705.1	14	103207748	collagen, type IV, alpha 1 (COL4A1) pseudogene	103207789	1	1	processed_pseudogene	AL161669.2
ENSG00000278071	ENSG00000278071.1	14	103208100	novel transcript	103208876	1	1	lncRNA	AL161669.3
ENSG00000242837	ENSG00000242837.1	14	103241492	ribosomal protein L21 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:19812]	103241972	1	1	processed_pseudogene	RPL21P13
ENSG00000270938	ENSG00000270938.1	14	103279223	RAP2C pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49146]	103279955	1	2	transcribed_processed_pseudogene	RAP2CP1
ENSG00000137673	ENSG00000137673.9	11	102520508	matrix metallopeptidase 7 [Source:HGNC Symbol;Acc:HGNC:7174]	102530750	-1	3	protein_coding	MMP7
ENSG00000240624	ENSG00000240624.1	14	103282933	ribosomal protein L17 (RPL17) pseudogene	103283468	1	1	processed_pseudogene	AL138976.1
ENSG00000230454	ENSG00000230454.1	3	50260303	novel transcript	50263358	1	3	lncRNA	U73166.1
ENSG00000259775	ENSG00000259775.1	14	103331674	novel transcript, antisense to EIF5	103332367	-1	1	lncRNA	AL138976.2
ENSG00000232352	ENSG00000232352.1	3	50266641	SEMA3B antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:49096]	50267371	-1	1	lncRNA	SEMA3B-AS1
ENSG00000203690	ENSG00000203690.12	6	167357031	t-complex 10 [Source:HGNC Symbol;Acc:HGNC:11656]	167384510	-1	11	protein_coding	TCP10
ENSG00000287350	ENSG00000287350.1	14	96663791	novel transcript	96681827	1	1	lncRNA	AL137786.2
ENSG00000287772	ENSG00000287772.1	14	96749695	novel transcript	96755556	-1	1	lncRNA	AL137786.3
ENSG00000258979	ENSG00000258979.3	14	96738021	long intergenic non-protein coding RNA 2299 [Source:HGNC Symbol;Acc:HGNC:53218]	96793084	1	4	lncRNA	LINC02299
ENSG00000056558	ENSG00000056558.11	9	120902393	TNF receptor associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031]	120929173	-1	3	protein_coding	TRAF1
ENSG00000276983	ENSG00000276983.1	CHR_HSCHR19_4_CTG3_1	54560000	pseudogene similar to part of leukocyte immunoglobulin-like receptor proteins	54560286	1	1	unprocessed_pseudogene	AC009892.2
ENSG00000213218	ENSG00000213218.10	17	63872012	chorionic somatomammotropin hormone 2 [Source:HGNC Symbol;Acc:HGNC:2441]	63873766	-1	7	protein_coding	CSH2
ENSG00000249725	ENSG00000249725.1	3	133015004	novel transcript	133037052	-1	1	lncRNA	AC079942.1
ENSG00000285857	ENSG00000285857.1	2	61527340	novel transcript, antisense to XPO1	61529160	1	1	lncRNA	AC016727.3
ENSG00000144488	ENSG00000144488.15	2	238100340	espin like [Source:HGNC Symbol;Acc:HGNC:27937]	238133287	1	6	protein_coding	ESPNL
ENSG00000082898	ENSG00000082898.16	2	61477849	exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825]	61538626	-1	24	protein_coding	XPO1
ENSG00000276358	ENSG00000276358.2	CHR_HSCHR17_2_CTG5	45435902	pleckstrin homology and RUN domain containing M1 [Source:HGNC Symbol;Acc:HGNC:29017]	45490401	-1	18	protein_coding	PLEKHM1
ENSG00000250959	ENSG00000250959.2	10	73730562	glutamate dehydrogenase 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:4338]	73737311	1	2	transcribed_unprocessed_pseudogene	GLUD1P3
ENSG00000235316	ENSG00000235316.1	10	73731824	dual specificity phosphatase 8 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:45003]	73733638	1	1	processed_pseudogene	DUSP8P5
ENSG00000038358	ENSG00000038358.15	16	67873052	enhancer of mRNA decapping 4 [Source:HGNC Symbol;Acc:HGNC:17157]	67884499	1	14	protein_coding	EDC4
ENSG00000120440	ENSG00000120440.15	6	167325071	tubulin tyrosine ligase like 2 [Source:HGNC Symbol;Acc:HGNC:21211]	167359503	1	4	protein_coding	TTLL2
ENSG00000119335	ENSG00000119335.16	9	128683424	SET nuclear proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10760]	128696400	1	11	protein_coding	SET
ENSG00000270808	ENSG00000270808.1	10	73740538	ataxin 1-like (ATXN1L) pseudogene	73740823	-1	1	processed_pseudogene	AC022400.4
ENSG00000279088	ENSG00000279088.1	10	73742995	TEC	73744230	-1	1	TEC	AC022400.8
ENSG00000140830	ENSG00000140830.9	16	72044289	thioredoxin like 4B [Source:HGNC Symbol;Acc:HGNC:26041]	72094431	-1	6	protein_coding	TXNL4B
ENSG00000251011	ENSG00000251011.6	3	133245603	TMEM108 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50307]	133257207	-1	2	lncRNA	TMEM108-AS1
ENSG00000217447	ENSG00000217447.1	6	167347472	MAD2 mitotic arrest deficient-like 1 (yeast) (MAD2L1) pseudogene	167348053	1	1	processed_pseudogene	AL021331.1
ENSG00000170819	ENSG00000170819.4	3	133399995	beaded filament structural protein 2 [Source:HGNC Symbol;Acc:HGNC:1041]	133475222	1	6	protein_coding	BFSP2
ENSG00000205015	ENSG00000205015.1	16	89166383	long intergenic non-protein coding RNA 2138 [Source:HGNC Symbol;Acc:HGNC:52998]	89169147	1	1	lncRNA	LINC02138
ENSG00000129910	ENSG00000129910.7	16	89171767	cadherin 15 [Source:HGNC Symbol;Acc:HGNC:1754]	89195492	1	3	protein_coding	CDH15
ENSG00000135248	ENSG00000135248.15	7	128709061	family with sequence similarity 71 member F1 [Source:HGNC Symbol;Acc:HGNC:30704]	128731743	1	9	protein_coding	FAM71F1
ENSG00000144868	ENSG00000144868.13	3	133038391	transmembrane protein 108 [Source:HGNC Symbol;Acc:HGNC:28451]	133397792	1	11	protein_coding	TMEM108
ENSG00000282325	ENSG00000282325.1	CHR_HSCHR17_2_CTG5	45452499	novel transcript, antisense to PLEKHM1	45463720	1	1	lncRNA	AC244207.1
ENSG00000225163	ENSG00000225163.4	14	96931367	long intergenic non-protein coding RNA 618 [Source:HGNC Symbol;Acc:HGNC:20110]	96945394	1	2	lncRNA	LINC00618
ENSG00000100749	ENSG00000100749.8	14	96797382	VRK serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:12718]	96931722	1	7	protein_coding	VRK1
ENSG00000118557	ENSG00000118557.15	16	72112157	polyamine modulated factor 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17728]	72176878	-1	11	protein_coding	PMFBP1
ENSG00000228283	ENSG00000228283.3	6	146802359	katanin regulatory subunit B1 like 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:49056]	146803824	-1	2	transcribed_processed_pseudogene	KATNBL1P6
ENSG00000118492	ENSG00000118492.17	6	146598967	androglobin [Source:HGNC Symbol;Acc:HGNC:21212]	146815462	1	12	protein_coding	ADGB
ENSG00000240024	ENSG00000240024.5	3	183447608	long intergenic non-protein coding RNA 888 [Source:HGNC Symbol;Acc:HGNC:48575]	183456013	1	4	transcribed_unprocessed_pseudogene	LINC00888
ENSG00000271682	ENSG00000271682.1	3	183462851	TVP23B trans-golgi network vesicle protein 23 homolog B (S. cerevisiae), pseudogene	183463201	-1	1	processed_pseudogene	AC092960.1
ENSG00000196482	ENSG00000196482.17	1	216503246	estrogen related receptor gamma [Source:HGNC Symbol;Acc:HGNC:3474]	217137755	-1	24	protein_coding	ESRRG
